Wall time,Step,Value
1749790568.2514203,57728,13.38332462310791
1749790575.7611566,75136,14.86363410949707
1749790579.3109453,83072,9.964993476867676
1749790579.351456,83200,16.7580509185791
1749790582.66174,89600,13.864521980285645
1749790585.4833698,94592,11.571922302246094
1749790585.7650557,95616,15.706583976745605
1749790588.5196795,99712,9.531808853149414
1749790592.2935727,107392,13.747743606567383
1749790594.2091281,108928,11.402238845825195
1749790595.4151993,112768,14.095952987670898
1749790597.8264503,116096,9.471268653869629
1749790601.4471276,122880,13.821060180664062
1749790602.2963564,125568,14.471687316894531
1749790604.8875308,129664,8.921541213989258
1749790605.094222,130304,17.380081176757812
1749790608.240491,135424,13.628068923950195
1749790612.1655955,143872,12.270483016967773
1749790613.184882,147200,5.3944315910339355
1749790615.4002419,149632,8.84554386138916
1749790616.0084095,151552,13.617513656616211
1749790618.6273758,155264,12.925273895263672
1749790619.8937316,159104,10.219572067260742
1749790627.4498448,160512,19.08771324157715
1749790627.801826,161408,8.992095947265625
1749790629.364693,165632,10.186534881591797
1749790632.2176259,169216,15.148627281188965
1749790632.5134463,170112,11.918519973754883
1749790632.703389,170752,14.546165466308594
1749790635.090181,173312,17.26726722717285
1749790635.477404,174336,13.500696182250977
1749790638.8661766,179328,12.32745361328125
1749790643.0435143,186112,11.024112701416016
1749790643.43245,187136,7.3989129066467285
1749790643.554258,187520,7.371154308319092
1749790644.2319434,189312,7.1424174308776855
1749790645.143684,192000,11.667596817016602
1749790650.6477294,198912,7.662622451782227
1749790654.5649307,205696,9.923063278198242
1749790655.1707418,207232,4.676197052001953
1749790658.2285724,211712,16.27098274230957
1749790662.4810722,219264,14.898237228393555
1749790662.889839,220416,8.101799011230469
1749790663.9735215,223360,5.828561782836914
1749790669.7832062,231424,9.421043395996094
1749790673.744359,239232,10.656290054321289
1749790674.8073514,241792,5.427434921264648
1749790676.8637435,243328,9.800613403320312
1749790677.4274688,244992,9.465043067932129
1749790678.3855674,247808,19.21563720703125
1749790680.7235699,250240,7.350675582885742
1749790682.7479203,255616,10.504987716674805
1749790682.8518271,255872,9.666585922241211
1749790685.3079705,258176,7.246216297149658
1749790685.7204328,259072,8.795869827270508
1749790686.9477453,262144,19.081674575805664
1749790687.9887905,263936,9.854504585266113
1749790688.5505772,265600,5.305735111236572
1749790688.643581,265856,11.051586151123047
1749790689.0452003,267008,14.91140365600586
1749790692.384248,272128,5.445235252380371
