Wall time,Step,Value
1749792355.2581446,68992,9.969647407531738
1749792362.3068385,82304,17.736703872680664
1749792364.8558297,84992,14.263636589050293
1749792364.902568,85120,14.694360733032227
1749792368.1530063,90624,6.793681621551514
1749792369.2461252,94336,15.443511009216309
1749792369.4712586,95104,12.877938270568848
1749792372.1923347,99328,9.275444030761719
1749792375.9223752,106112,9.318954467773438
1749792376.3586097,107520,8.149295806884766
1749792379.2012198,111104,17.84393310546875
1749792379.7765439,112896,9.204353332519531
1749792383.7108183,120064,6.095948219299316
1749792386.1660721,122368,14.554510116577148
1749792387.3571806,126080,17.728107452392578
1749792387.50999,126592,5.588894844055176
1749792390.9802234,131968,8.390727996826172
1749792394.055778,139136,10.239324569702148
1749792396.652348,141952,14.845340728759766
1749792397.4672325,144640,7.395544528961182
1749792398.1535814,146944,10.706639289855957
1749792399.5546227,149888,12.774264335632324
1749792402.6637788,154496,13.475288391113281
1749792403.1628304,155904,11.30053997039795
1749792403.4420788,156800,4.567363262176514
1749792411.5939488,161280,13.645674705505371
1749792412.7463396,164864,7.182865619659424
1749792413.0169344,165760,16.516773223876953
1749792413.1022415,166016,6.896238803863525
1749792415.3138094,168192,5.798508644104004
1749792415.59234,168960,11.877874374389648
1749792418.8242457,173696,10.677733421325684
1749792422.2554693,179712,11.095470428466797
1749792422.5704563,180608,13.404495239257812
1749792422.618948,180736,9.27953815460205
1749792423.3090441,182784,8.662651062011719
1749792424.024225,184960,8.619102478027344
1749792427.6046097,191360,10.831184387207031
1749792430.9038763,196992,8.693524360656738
1749792431.3624885,198400,4.832488536834717
1749792433.7504337,202624,8.470768928527832
1749792437.0773835,210304,18.08684539794922
1749792438.2761633,211712,14.972670555114746
1749792439.4128077,214528,3.944375991821289
1749792443.969736,222592,6.267688274383545
1749792447.436821,230400,7.047789573669434
1749792449.647076,232576,19.380990982055664
1749792450.2004857,234240,13.666336059570312
1749792450.699524,235776,6.547654151916504
1749792452.7109964,238336,8.198784828186035
1749792453.4504166,240512,5.811446189880371
1749792456.6627614,245760,10.60685920715332
1749792456.7509675,246016,19.195436477661133
1749792457.33594,247808,4.996463298797607
1749792457.6293774,248704,8.377676010131836
1749792458.835698,251648,7.988011837005615
1749792459.3421044,253184,8.247429847717285
1749792459.7900546,254592,7.103569030761719
1749792459.905242,254976,9.44559097290039
1749792460.5654461,256128,5.839498519897461
1749792462.0686004,260736,6.8953070640563965
1749792465.2047806,265472,5.731766223907471
1749792465.2894592,265728,4.571518898010254
1749792465.4493225,266240,5.9524431228637695
1749792465.941113,267648,4.0626349449157715
1749792466.1513214,268160,5.046607494354248
1749792471.165692,275456,4.517950534820557
1749792472.2114804,278400,9.209592819213867
1749792475.0617013,282496,12.151714324951172
1749792478.4038801,288128,13.579019546508789
1749792480.4175665,294272,5.763258457183838
1749792480.4663036,294400,11.654716491699219
1749792483.6381392,299264,4.269750118255615
1749792485.6597354,301312,4.805004119873047
1749792485.805326,301696,11.73508071899414
1749792487.452139,306432,4.016809463500977
1749792487.5834157,306816,3.974764823913574
1749792489.657016,308608,8.468738555908203
1749792490.5923083,311296,7.136499404907227
1749792491.0614622,312704,3.9985547065734863
1749792492.788618,316800,10.211969375610352
1749792493.1511848,317824,6.357607841491699
1749792501.6981966,322304,6.512540340423584
1749792502.3447616,324224,10.148200988769531
1749792503.7471147,326528,6.537649154663086
1749792503.8702624,326912,9.766820907592773
1749792504.2101943,327936,3.7332301139831543
1749792508.7635689,336640,6.194866180419922
1749792514.990053,345856,7.43864631652832
1749792515.6225338,347520,5.954798698425293
1749792515.9816546,348544,8.877367973327637
1749792517.8327196,353280,3.4334158897399902
1749792517.9941273,353792,8.603486061096191
1749792518.2875583,354688,4.240416049957275
1749792520.110549,358656,17.863605499267578
1749792521.0367088,361216,4.814651012420654
1749792521.078798,361344,3.6843299865722656
1749792521.883617,363776,8.004371643066406
1749792526.5955749,375936,12.701658248901367
1749792527.0026233,377088,10.434398651123047
1749792528.8721628,378368,7.884849548339844
1749792529.4057622,379776,5.327269554138184
1749792537.2712815,393984,6.802421569824219
1749792540.2042544,397824,6.764328956604004
1749792545.5256147,408192,9.096894264221191
1749792549.039381,413440,6.450551986694336
1749792551.0983794,418176,10.13442611694336
1749792554.4060247,423552,10.905746459960938
1749792554.6818259,424320,6.51583194732666
1749792555.2700388,425984,4.176602363586426
1749792555.6144114,427008,3.2947027683258057
1749792555.7414978,427392,14.070710182189941
1749792557.3364584,430080,3.695467472076416
1749792558.181868,432384,3.4042367935180664
1749792558.7999537,434176,5.540337562561035
1749792560.7548578,435840,6.383631229400635
1749792564.2091923,441856,7.5655670166015625
1749792564.257161,441984,6.768381118774414
1749792565.2721267,444800,11.418601989746094
1749792566.6715753,448512,3.2269821166992188
1749792567.068214,449536,3.5468826293945312
1749792567.429509,450560,9.485114097595215
1749792569.985842,455808,4.42227840423584
1749792570.407284,456960,6.386163711547852
1749792571.092061,459008,13.600320816040039
1749792571.47881,460160,3.2982702255249023
1749792572.9275105,462464,7.296444892883301
1749792573.2330937,463360,3.8433358669281006
1749792573.7983499,465024,3.175828695297241
1749792573.8398986,465152,3.029212474822998
1749792573.8823752,465280,3.9764299392700195
1749792574.5055366,467200,3.676661491394043
1749792575.541257,469632,8.136138916015625
1749792576.8190393,473216,3.9713144302368164
1749792578.6029801,476160,5.9062628746032715
1749792579.0564756,477440,4.439849853515625
1749792579.857351,479744,17.179073333740234
1749792589.9436064,487424,3.443298101425171
1749792591.4532413,491392,3.435260772705078
1749792591.9503093,492672,9.097134590148926
1749792594.0805097,494208,10.226968765258789
1749792598.7851691,502400,6.382676124572754
1749792601.6196778,508928,3.4824862480163574
1749792601.6767888,509056,3.4827210903167725
1749792602.7797225,511744,6.837791442871094
1749792602.8251846,511872,19.47567367553711
1749792604.2139075,513792,8.224908828735352
1749792605.4427946,517120,2.59999942779541
1749792608.460036,520832,3.5163025856018066
1749792609.5581188,523264,3.913928985595703
1749792609.942292,524160,6.189483642578125
1749792611.8975773,526464,11.068421363830566
1749792612.047067,526848,4.019693374633789
1749792613.0461867,529664,6.193124771118164
1749792614.2953782,532736,5.046367168426514
1749792614.4241183,533120,2.9503140449523926
1749792616.3883095,538112,7.967189311981201
1749792620.2596228,544512,3.588252067565918
1749792624.0741816,550912,6.248659610748291
1749792627.286812,558208,4.09732723236084
1749792628.2816675,561024,6.352335453033447
1749792628.3275602,561152,6.973614692687988
1749792628.6431355,562048,7.92405891418457
1749792629.049676,563200,3.8055973052978516
1749792630.3701513,566528,7.324284076690674
1749792632.6494706,571648,4.734626293182373
1749792632.8137608,572032,7.598102569580078
1749792634.2675736,576000,4.3074774742126465
1749792636.5006292,578048,4.736746788024902
1749792638.570981,582912,5.887877464294434
1749792638.7030694,583296,3.885207176208496
1749792638.8807068,583808,10.376753807067871
1749792639.1874087,584704,4.032813549041748
1749792639.3184588,585088,3.489173173904419
1749792640.1856854,587648,4.057430744171143
1749792641.328158,590464,3.263788938522339
1749792644.1088626,596736,3.377175807952881
1749792645.1958332,599680,8.342123031616211
1749792650.2942708,608128,5.6450629234313965
1749792650.4000707,608384,3.3182406425476074
1749792651.4357398,610944,3.3315722942352295
1749792653.6320024,615168,19.150943756103516
1749792654.0238595,616320,3.177037000656128
1749792654.1924307,616832,3.451489210128784
1749792654.4476516,617600,6.978494644165039
1749792655.0235434,619264,3.7933084964752197
1749792655.160387,619648,9.500582695007324
1749792658.0956838,624768,7.596471309661865
1749792660.7685366,629504,5.745368957519531
1749792660.8554943,629760,3.6207377910614014
1749792661.261041,630912,9.82730770111084
1749792661.8104098,632320,8.053027153015137
1749792662.0741525,633088,3.433802843093872
1749792663.8120165,633984,4.141107082366943
1749792665.5831678,638848,3.3007636070251465
1749792673.5489357,642048,6.0889506340026855
1749792673.8144104,642816,5.278658866882324
1749792674.0753613,643584,8.98568344116211
1749792674.2079606,643968,3.6237545013427734
1749792675.7478535,646784,8.419147491455078
1749792677.428674,651264,5.556652069091797
1749792677.9540536,652672,3.6409990787506104
1749792679.8484623,657152,5.526931285858154
1749792682.127173,660992,5.495602130889893
1749792685.2265732,668800,4.03480863571167
1749792685.7038496,670080,3.641119956970215
1749792691.5725157,684800,8.477749824523926
1749792693.191632,686208,7.169307708740234
1749792697.0377197,695296,3.1027820110321045
1749792697.47329,696576,8.764961242675781
1749792697.6478298,697088,3.20566463470459
1749792699.6600492,700416,3.05557918548584
1749792702.3269932,706560,7.227415084838867
1749792704.2144182,711296,5.408073425292969
1749792705.8252678,716032,6.628531455993652
1749792706.0108383,716544,3.6701200008392334
1749792706.1022542,716800,5.9905290603637695
1749792707.5377674,717568,10.43972396850586
1749792707.9802463,718720,3.7679572105407715
1749792709.0211585,721664,3.6302108764648438
1749792712.614073,727680,6.412893772125244
1749792715.3982012,734464,3.451958179473877
1749792715.484521,734720,3.3230483531951904
1749792715.6161373,735104,8.515657424926758
1749792715.658998,735232,6.929019927978516
1749792716.2214828,736256,5.158833026885986
1749792717.8910816,741120,3.7070417404174805
1749792720.6567862,744704,3.365561008453369
1749792721.5642095,747136,3.4814870357513428
1749792722.0733538,748544,3.7923896312713623
1749792723.7052746,749696,3.784288167953491
1749792725.1441786,753664,4.907722473144531
1749792725.645882,755072,3.502519130706787
1749792729.0404758,762240,7.737571716308594
1749792729.8937964,764672,3.6612648963928223
1749792730.4702728,766336,5.197686672210693
1749792730.8714468,767488,3.636016368865967
1749792730.9613721,767744,2.931760311126709
1749792733.381402,773120,6.962182521820068
1749792733.5566888,773632,3.975400686264038
1749792735.2429996,775552,5.589478015899658
1749792735.3938017,775936,7.032822132110596
1749792735.442312,776064,3.468388557434082
1749792736.8756115,780160,6.130652904510498
1749792738.0896237,781824,3.0540220737457275
1749792739.2427227,785024,4.496091842651367
1749792739.8499873,786688,3.0385220050811768
1749792740.8449814,788608,3.3387513160705566
1749792741.2391589,789760,5.074295520782471
1749792741.3867848,790144,2.7115705013275146
1749792743.800407,793984,5.652948379516602
1749792745.115072,797056,4.185668468475342
1749792745.2615018,797440,4.082042694091797
1749792753.1488824,802560,8.886534690856934
1749792753.4984572,803584,3.595647096633911
1749792755.4032536,807808,4.0198588371276855
1749792758.8929372,813184,3.433955669403076
1749792759.3463788,814336,3.551683187484741
1749792759.5944378,814976,5.765405178070068
1749792761.9090178,821376,3.3803787231445312
