Wall time,Step,Value
1749788472.9060128,6400,0.00475655309855938
1749788476.0445015,12800,0.00569729832932353
1749788479.0014942,19200,0.005684336181730032
1749788482.2071443,25600,0.007211815100163221
1749788485.256397,32000,0.004903336521238089
1749788488.566453,38400,0.00835635419934988
1749788491.6355565,44800,0.00572547409683466
1749788495.001961,51200,0.008054738864302635
1749788498.179095,57600,0.004633078817278147
1749788500.9864495,64000,0.005054493900388479
1749788504.277979,70400,0.006941699422895908
1749788508.046006,76800,0.01329748798161745
1749788511.384172,83200,0.009339931420981884
1749788514.9670463,89600,0.008954895660281181
1749788518.4927335,96000,0.008557944558560848
1749788521.9925516,102400,0.008822777308523655
1749788525.8402,108800,0.009564022533595562
1749788529.7709947,115200,0.008601788431406021
1749788533.8645344,121600,0.012630186975002289
1749788537.6365824,128000,0.013641029596328735
1749788541.3672602,134400,0.011321141384541988
1749788544.9168537,140800,0.013970227912068367
1749788548.7615504,147200,0.00545714795589447
1749788552.6334538,153600,0.0115960156545043
1749788556.4372005,160000,0.007580983452498913
1749788565.833985,166400,0.014277608133852482
1749788569.8040447,172800,0.011478896252810955
1749788573.9890997,179200,0.011133240535855293
1749788578.0860298,185600,0.013903912156820297
1749788581.9406216,192000,0.013471750542521477
1749788586.111046,198400,0.012438688427209854
1749788589.6999402,204800,0.012336518615484238
1749788593.378543,211200,0.015939585864543915
1749788597.282477,217600,0.010161509737372398
1749788601.0210962,224000,0.013291658833622932
1749788604.8517823,230400,0.01599709503352642
1749788608.7810924,236800,0.012170753441751003
1749788612.7022953,243200,0.01838953047990799
1749788616.8189785,249600,0.01250416412949562
1749788621.0163891,256000,0.009500103071331978
1749788624.983615,262400,0.017786072567105293
1749788629.082015,268800,0.012949739582836628
1749788633.0414813,275200,0.011328455992043018
1749788637.0035698,281600,0.017930204048752785
1749788640.4387143,288000,0.01649809256196022
1749788644.1593528,294400,0.012145521119236946
1749788648.0658846,300800,0.017524458467960358
1749788651.6635249,307200,0.01947689615190029
1749788655.5171084,313600,0.016959911212325096
1749788659.5877678,320000,0.012859541922807693
1749788669.0120196,326400,0.02259298786520958
1749788672.5467737,332800,0.01300664059817791
1749788676.2363865,339200,0.01245917845517397
1749788680.028223,345600,0.011064146645367146
1749788683.3755524,352000,0.01532570831477642
1749788687.0746052,358400,0.012377800419926643
1749788690.1450799,364800,0.007262911647558212
1749788693.9082952,371200,0.014596574939787388
1749788697.6913564,377600,0.016662055626511574
1749788700.9011436,384000,0.0188777856528759
1749788704.781105,390400,0.016637837514281273
1749788708.5150623,396800,0.022611839696764946
1749788712.200142,403200,0.013665477745234966
1749788716.160348,409600,0.020070476457476616
1749788719.4398923,416000,0.016334293410182
1749788723.3052475,422400,0.018056757748126984
1749788726.5793023,428800,0.01082061231136322
1749788730.6614137,435200,0.022936532273888588
1749788734.9130826,441600,0.017686564475297928
1749788738.970811,448000,0.024982495233416557
1749788743.0221379,454400,0.0211461391299963
1749788745.611027,460800,0.02546681836247444
1749788749.658394,467200,0.024255748838186264
1749788753.1251655,473600,0.024088868871331215
1749788755.6970818,480000,0.018782516941428185
1749788764.0288594,486400,0.03239131718873978
1749788767.2174444,492800,0.036624811589717865
1749788770.1429374,499200,0.02637297846376896
1749788773.0705159,505600,0.029870500788092613
1749788776.8143225,512000,0.02898532710969448
1749788779.9354243,518400,0.02209668792784214
1749788783.8331287,524800,0.02233612909913063
1749788786.7785506,531200,0.028002852573990822
1749788790.459601,537600,0.027491340413689613
1749788793.9465487,544000,0.019655311480164528
1749788797.9923217,550400,0.01865588128566742
1749788801.737186,556800,0.011693982407450676
1749788805.1297386,563200,0.03685217723250389
1749788809.098383,569600,0.02476542815566063
1749788811.7764919,576000,0.025792531669139862
1749788815.159348,582400,0.02828218787908554
1749788817.9971364,588800,0.020978393033146858
1749788821.7308395,595200,0.025296639651060104
1749788825.2889519,601600,0.0221793744713068
1749788829.1335423,608000,0.04038705676794052
1749788833.0181878,614400,0.03302335739135742
1749788836.502526,620800,0.03111104853451252
1749788839.8848264,627200,0.03214838355779648
1749788842.5581167,633600,0.041646070778369904
1749788845.4082649,640000,0.022702673450112343
1749788854.3622062,646400,0.032530222088098526
1749788857.1848502,652800,0.02781553380191326
1749788859.927219,659200,0.028154172003269196
1749788862.3731122,665600,0.03651583939790726
1749788866.1549387,672000,0.0339275486767292
1749788868.7400408,678400,0.0411958172917366
1749788872.121139,684800,0.028798451647162437
1749788875.8781776,691200,0.03657987341284752
1749788878.7998128,697600,0.05670851469039917
1749788881.5128198,704000,0.035761523991823196
1749788884.4811158,710400,0.03280285373330116
1749788887.4333196,716800,0.03255411237478256
1749788890.1221325,723200,0.03647083789110184
1749788892.8509052,729600,0.043477993458509445
1749788895.5436761,736000,0.0303903017193079
1749788898.0048816,742400,0.03705265745520592
