Wall time,Step,Value
1749792355.2586625,68992,0.09969647228717804
1749792362.3072486,82304,0.17736703157424927
1749792364.8563113,84992,0.22286932170391083
1749792364.9030712,85120,0.17886880040168762
1749792368.153487,90624,0.2123025506734848
1749792369.2465358,94336,0.20869609713554382
1749792369.4717455,95104,0.1873827576637268
1749792372.1926994,99328,0.21531546115875244
1749792375.9227657,106112,0.16096332669258118
1749792376.3590214,107520,0.20373240113258362
1749792379.201722,111104,0.17843933403491974
1749792379.7769477,112896,0.09204353392124176
1749792383.7112834,120064,0.21020188927650452
1749792386.1665635,122368,0.17737126350402832
1749792387.3576357,126080,0.17728108167648315
1749792387.5104282,126592,0.22687530517578125
1749792390.9806945,131968,0.22099900245666504
1749792394.0561903,139136,0.1937071830034256
1749792396.6527538,141952,0.14845341444015503
1749792397.46764,144640,0.20485004782676697
1749792398.1539948,146944,0.20011776685714722
1749792399.55506,149888,0.19380584359169006
1749792402.6642773,154496,0.13475288450717926
1749792403.1633868,155904,0.18140199780464172
1749792403.4424868,156800,0.22836816310882568
1749792411.5944917,161280,0.13645675778388977
1749792412.7467568,164864,0.224464550614357
1749792413.017349,165760,0.16516771912574768
1749792413.1026878,166016,0.23466071486473083
1749792415.3143146,168192,0.21475957334041595
1749792415.5926979,168960,0.19338475167751312
1749792418.8247387,173696,0.14739060401916504
1749792422.255971,179712,0.21929064393043518
1749792422.5709646,180608,0.16175030171871185
1749792422.619449,180736,0.22235852479934692
1749792423.3094661,182784,0.1996399164199829
1749792424.024631,184960,0.2268184870481491
1749792427.605061,191360,0.19582949578762054
1749792430.904313,196992,0.1255553960800171
1749792431.3629575,198400,0.2684715986251831
1749792433.7507958,202624,0.2208215296268463
1749792437.0778286,210304,0.18086844682693481
1749792438.2766464,211712,0.14972670376300812
1749792439.4132407,214528,0.21913200616836548
1749792443.9701421,222592,0.22384600341320038
1749792447.4372263,230400,0.21356938779354095
1749792449.6475756,232576,0.19380991160869598
1749792450.2008584,234240,0.21090231835842133
1749792450.699902,235776,0.2338447868824005
1749792452.7114847,238336,0.21339121460914612
1749792453.4508228,240512,0.15974077582359314
1749792456.6632986,245760,0.23881152272224426
1749792456.7513325,246016,0.1919543594121933
1749792457.336292,247808,0.23792682588100433
1749792457.629738,248704,0.2328675240278244
1749792458.8360543,251648,0.2112978994846344
1749792459.34249,253184,0.21215061843395233
1749792459.790483,254592,0.20356784760951996
1749792459.905682,254976,0.23569612205028534
1749792460.565924,256128,0.23420417308807373
1749792462.0689778,260736,0.22621330618858337
1749792465.205165,265472,0.3016718924045563
1749792465.2898574,265728,0.24060626327991486
1749792465.4497073,266240,0.2282569259405136
1749792465.9415772,267648,0.2539146840572357
1749792466.151771,268160,0.22589968144893646
1749792471.1662304,275456,0.2374146282672882
1749792472.2118938,278400,0.22370365262031555
1749792475.0622017,282496,0.1816582977771759
1749792478.404465,288128,0.13579019904136658
1749792480.4179904,294272,0.20994505286216736
1749792480.4667327,294400,0.20942214131355286
1749792483.6385496,299264,0.23720833659172058
1749792485.660226,301312,0.24502283334732056
1749792485.805814,301696,0.1681804060935974
1749792487.4525926,306432,0.23033413290977478
1749792487.58386,306816,0.26357752084732056
1749792489.6575239,308608,0.23671752214431763
1749792490.5927122,311296,0.23996922373771667
1749792491.061867,312704,0.25155478715896606
1749792492.7889776,316800,0.23393765091896057
1749792493.151577,317824,0.2306518852710724
1749792501.698667,322304,0.23620499670505524
1749792502.3452091,324224,0.1936793476343155
1749792503.7476969,326528,0.22543618083000183
1749792503.8706663,326912,0.18380707502365112
1749792504.2106044,327936,0.2141844928264618
1749792508.7639437,336640,0.24608296155929565
1749792514.990543,345856,0.18028981983661652
